,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
231,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,INR 899,27 Seats available,"4.3
37",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
232,Yolo Bus,A/C Sleeper (2+1),22:15,05:49,07h 34m,INR 699,16 Seats available,"3.9
194",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
233,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,01:30,06h 30m,INR 499,23 Seats available,"2.7
48",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
234,UPSRTC - MDD0003,Janrath AC Seater 2+2,15:15,19:15,04h 00m,INR 382,34 Seats available,"2.9
18",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
235,UPSRTC - MDD0033,Ordinary Non AC Seater 2+3,15:30,19:00,03h 30m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
236,UPSRTC - MDD0009,Janrath AC Seater 2+2,16:15,20:15,04h 00m,INR 382,36 Seats available,"3.4
13",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
237,UPSRTC - MDD0037,Ordinary Non AC Seater 2+3,16:30,19:30,03h 00m,INR 298,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
238,UPSRTC - MDD0015,Janrath AC Seater 2+2,17:15,21:15,04h 00m,INR 382,32 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
239,UPSRTC - MDD0021,Janrath AC Seater 2+2,18:15,22:15,04h 00m,INR 382,36 Seats available,"3.9
12",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
240,UPSRTC - MDD0064,Janrath AC Seater 2+2,19:15,23:15,04h 00m,INR 382,33 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
241,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,23:35,03:00,03h 25m,INR 262,51 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
242,UPSRTC - BLP0012,Ordinary Non AC Seater 2+3,23:35,04:40,05h 05m,INR 275,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
243,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,23:50,04:00,04h 10m,INR 293,52 Seats available,3.3,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
244,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,539,10 Seats available,"4.4
48",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
245,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,785,1 Seat available,"3.1
18",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
246,Rinku Travels,A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,INR 500,36 Seats available,3.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
247,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,01:50,03h 50m,462,28 Seats available,3.6,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
248,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:30,02:10,03h 40m,508,23 Seats available,3.6,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
249,UPSRTC - JHD0047,Janrath AC Seater 2+3,20:00,01:10,05h 10m,INR 477,48 Seats available,"1.3
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
250,UPSRTC - JHD0033,Ordinary Non AC Seater 2+3,22:15,03:45,05h 30m,INR 381,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
251,UPSRTC - AWD0119,Janrath AC Seater 2+3,22:30,03:50,05h 20m,INR 477,48 Seats available,"2.9
23",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
252,UPSRTC - JHD0019,Ordinary Non AC Seater 2+3,22:55,04:30,05h 35m,INR 381,52 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
253,UPSRTC - JHD0021,Ordinary Non AC Seater 2+3,23:35,04:30,04h 55m,INR 381,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
254,UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,23:59,05:15,05h 16m,INR 381,52 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
255,Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,18:30,23:50,05h 20m,INR 800,37 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
256,Dev Darbar Travel Agency,A/C Sleeper (1+2),20:00,23:55,03h 55m,899,37 Seats available,New,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
257,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:00,22:40,03h 40m,INR 1000,21 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
258,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,900,21 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
259,Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:01,22:41,03h 40m,INR 1000,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
260,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,02:41,10h 35m,INR 580,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
261,UPSRTC - SJP0284,Ordinary Non AC Seater 2+3,16:20,23:40,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
262,UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,05:56,12h 52m,INR 580,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
263,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,01:10,07h 40m,INR 762,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
264,UPSRTC - SJP0290,Ordinary Non AC Seater 2+3,18:00,01:20,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
265,UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,01:58,07h 57m,INR 564,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
266,UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,02:22,08h 20m,INR 564,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
267,UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,03:40,09h 10m,INR 789,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
268,UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,02:45,08h 14m,INR 564,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
269,UPSRTC - SJP0609,Ordinary Non AC Seater 2+3,18:31,02:34,08h 03m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
270,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,05:15,07h 00m,759,25 Seats available,"4.7
76",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
271,UPSRTC - SJP0263,Ordinary Non AC Seater 2+3,15:00,22:20,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
272,UPSRTC - SJP0271,Ordinary Non AC Seater 2+3,16:01,23:21,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
273,UPSRTC - SJP0032,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
274,UPSRTC - SJP0278,Ordinary Non AC Seater 2+3,17:31,00:51,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
275,UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,18:00,01:03,07h 03m,INR 550,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
276,UPSRTC - SJP0610,Ordinary Non AC Seater 2+3,18:45,02:45,08h 00m,INR 584,52 Seats available, ,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
277,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,19:40,04:00,08h 20m,INR 567,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
278,UPSRTC - SJP0281,Ordinary Non AC Seater 2+3,19:45,03:05,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
279,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,19:58,05:16,09h 18m,INR 532,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
280,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,20:01,04:40,08h 39m,INR 563,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
281,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,05:55,07h 10m,807,24 Seats available,"4.5
80",https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
282,UPSRTC - SRG0033,Ordinary Non AC Seater 2+3,15:00,21:45,06h 45m,INR 439,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
283,UPSRTC - CBG0215,Pink Express AC Seater 2+2,15:00,21:30,06h 30m,INR 670,41 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
284,UPSRTC - ALM0128,Shatabdi AC Seater 2+2,15:30,21:32,06h 02m,INR 670,37 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
285,UPSRTC - ALM0004,Shatabdi AC Seater 2+2,16:00,21:17,05h 17m,INR 618,37 Seats available,"2.9
5",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
286,UPSRTC - KSB0067,Janrath AC Seater 2+2,16:01,22:30,06h 29m,INR 661,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
287,UPSRTC - HMR0022,Ordinary Non AC Seater 2+3,16:01,22:00,05h 59m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
288,UPSRTC - SRG0102,Ordinary Non AC Seater 2+3,16:30,23:15,06h 45m,INR 439,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
289,UPSRTC - ALM0114,Shatabdi AC Seater 2+2,17:00,23:02,06h 02m,INR 670,37 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
290,UPSRTC - SBD0042,Janrath AC Seater 2+2,17:00,23:30,06h 30m,INR 661,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
291,UPSRTC - HMR0030,Ordinary Non AC Seater 2+3,17:01,23:00,05h 59m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
292,UPSRTC - HMR0032,Ordinary Non AC Seater 2+3,17:11,01:00,07h 49m,INR 451,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
293,UPSRTC - AWD0062,Pink Express AC Seater 2+2,17:30,00:15,06h 45m,INR 670,41 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
294,UPSRTC - HMR0036,Ordinary Non AC Seater 2+3,17:38,01:26,07h 48m,INR 452,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
295,UPSRTC - CBG0221,Janrath AC Seater 2+2,18:00,00:30,06h 30m,INR 670,36 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
296,UPSRTC - SRG0189,Ordinary Non AC Seater 2+3,18:05,00:35,06h 30m,INR 439,52 Seats available,3.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
297,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,03:44,06h 14m,INR 649,25 Seats available,"4.1
63",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
298,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,01:30,05h 30m,INR 802,22 Seats available,"4.9
16",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
299,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:10,21:10,06h 00m,462,31 Seats available,"3.3
68",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
300,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,00:20,06h 20m,INR 847,18 Seats available,"4.5
18",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
301,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:30,00:54,05h 24m,759,33 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
302,UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
303,UPSRTC - BND0029,Ordinary Non AC Seater 2+3,18:30,01:40,07h 10m,INR 409,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
304,UPSRTC - VKS0005,Janrath AC Seater 2+3,20:00,04:00,08h 00m,INR 506,47 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
305,UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,05:01,07h 00m,INR 589,33 Seats available,"2.7
17",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
306,UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,05:00,06h 15m,INR 402,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
307,UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06:01,06h 58m,INR 589,36 Seats available,"3.1
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
308,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,02:45,06h 45m,INR 749,8 Seats available,"4.2
106",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
309,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,INR 499,28 Seats available,"3.4
36",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
310,UPSRTC - BLP0030,Rajdhani Non AC Seater 2+3,15:01,21:30,06h 29m,INR 493,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
311,UPSRTC - GND0081,Ordinary Non AC Seater 2+3,15:30,22:30,07h 00m,INR 493,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
312,UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,22:30,06h 29m,INR 493,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
313,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
314,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
315,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
316,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
317,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
318,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
319,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
320,UPSRTC - BUI0026,Janrath AC Seater 2+2,18:30,03:40,09h 10m,INR 895,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
321,UPSRTC - CBG0158,Janrath AC Seater 2+2,19:30,04:30,09h 00m,INR 895,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
322,UPSRTC - CBG0159,Janrath AC Seater 2+2,20:30,05:00,08h 30m,INR 895,36 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
323,UPSRTC - AWD0228,Janrath AC Seater 2+2,22:00,07:00,09h 00m,INR 842,35 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
324,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
325,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
326,UPSRTC - UNO0030,Ordinary Non AC Seater 2+3,15:40,19:55,04h 15m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
327,UPSRTC - UNO0004,Ordinary Non AC Seater 2+3,16:00,20:35,04h 35m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
328,UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,21:05,05h 04m,INR 371,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
329,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
330,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
331,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
332,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
333,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
334,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
335,UPSRTC - RPN0004,Janrath AC Seater 2+2,15:00,21:00,06h 00m,INR 670,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
336,UPSRTC - AWD0022,Janrath AC Seater 2+3,15:00,21:01,06h 01m,INR 552,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
337,UPSRTC - AWD0266,Janrath AC Seater 2+3,15:00,21:30,06h 30m,INR 534,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
338,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
339,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
340,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
341,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
342,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
343,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
344,,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
345,UPSRTC - PLB0061,Ordinary Non AC Seater 2+3,19:00,03:50,08h 50m,INR 565,52 Seats available,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
346,UPSRTC - SRG0227,Ordinary Non AC Seater 2+3,19:14,02:40,07h 26m,INR 514,52 Seats available, ,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
347,UPSRTC - PLB0049,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,INR 529,52 Seats available,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
348,UPSRTC - PLB0077,Ordinary Non AC Seater 2+3,21:01,04:31,07h 30m,INR 500,51 Seats available,3.3,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
349,,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
350,,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
351,,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
352,,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
353,,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
354,,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
355,UPSRTC - MZF0065,Ordinary Non AC Seater 2+3,15:30,21:05,05h 35m,INR 425,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
356,UPSRTC - LNI0278,Ordinary Non AC Seater 2+3,16:30,21:50,05h 20m,INR 434,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
357,UPSRTC - CMP0008,Ordinary Non AC Seater 2+3,17:45,23:45,06h 00m,INR 425,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
358,UPSRTC - CMP0012,Ordinary Non AC Seater 2+3,19:15,01:15,06h 00m,INR 425,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
359,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
360,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
361,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
362,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
363,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
364,,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Delhi to Dehradun
365,UPSRTC - ALM0185,Volvo AC Seater 2+2,18:30,20:30,02h 00m,INR 415,39 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
366,UPSRTC - VKS0026,Janrath AC Seater 2+2,19:50,22:30,02h 40m,INR 296,35 Seats available,"1.5
6",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
367,UPSRTC - ALM0338,Shatabdi AC Seater 2+2,21:00,23:01,02h 01m,INR 296,37 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
368,UPSRTC - VKS0004,Janrath AC Seater 2+3,21:50,00:25,02h 35m,INR 258,48 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
369,UPSRTC - KDN0004,Janrath AC Seater 2+3,22:00,00:45,02h 45m,INR 258,48 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
370,UPSRTC - KDN0028,Janrath AC Seater 2+2,23:01,02:00,02h 59m,INR 296,36 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
371,FlixBus,A/C Sleeper (2+1),19:30,22:00,02h 30m,INR 224,26 Seats available,4.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
372,Vidhan Tour Travels,Non AC Seater (2+2),14:30,17:30,03h 00m,INR 250,20 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
373,Vidhan Tour Travels,Non AC Seater (2+2),15:30,18:29,02h 59m,INR 250,20 Seats available,2.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
