,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
173,APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,INR 451,32 Seats available,"3.9
29",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
174,APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,INR 585,37 Seats available,"3.6
86",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
175,APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:30,07h 10m,INR 584,26 Seats available,"4.0
110",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
176,APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,05:20,07h 40m,INR 483,34 Seats available,"3.2
65",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
177,APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,INR 585,29 Seats available,"3.6
118",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
178,APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:45,07h 55m,INR 451,9 Seats available,"3.9
67",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
179,APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:20,06h 05m,INR 451,33 Seats available,"3.5
54",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
180,APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:20,07h 05m,INR 584,34 Seats available,"3.7
45",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
181,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,INR 638,23 Seats available,"4.6
367",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
182,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),23:30,06:10,06h 40m,INR 599,21 Seats available,"4.4
458",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
183,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,359,28 Seats available,"4.4
400",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
184,AdPavan Tours and Travels,A/C Sleeper (2+1),22:30,06:10,07h 40m,527,26 Seats available,"4.5
97",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
185,IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,INR 552,23 Seats available,"4.4
331",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
186,APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:30,06h 30m,INR 451,28 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
187,APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,00:03,08h 03m,INR 483,33 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
188,APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:45,06h 15m,INR 451,34 Seats available,"3.3
20",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
189,APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:40,05h 40m,INR 483,34 Seats available,"3.2
27",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
190,APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:02,05h 47m,INR 483,34 Seats available,"3.9
39",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
191,APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,INR 483,26 Seats available,"3.4
16",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
192,APSRTC - 4188,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:45,05h 55m,INR 483,29 Seats available,"4.7
12",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
193,APSRTC - 4198,INDRA(A.C. Seater),22:00,03:20,05h 20m,INR 585,37 Seats available,"3.9
133",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
194,APSRTC - 4252,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,04:00,05h 55m,INR 483,27 Seats available,"4.1
60",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
195,APSRTC - 4611,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:00,05h 45m,INR 483,19 Seats available,"4.1
53",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
196,Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,05:05,07h 20m,470,23 Seats available,"4.5
478",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
197,NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,432,28 Seats available,"4.1
292",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
198,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 530,14 Seats available,"4.5
367",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
199,AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:20,05:00,06h 40m,INR 448,44 Seats available,"4.7
96",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
200,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,06:07,07h 52m,INR 450,17 Seats available,"4.2
422",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
201,APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:40,11h 10m,INR 668,15 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
202,APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:00,09h 15m,INR 631,29 Seats available,"3.9
12",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
203,APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,INR 623,27 Seats available,"4.3
16",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
204,APSRTC - 4800,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:30,09h 00m,INR 618,24 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
205,APSRTC - 4820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:40,08h 40m,INR 569,20 Seats available,"4.7
47",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
206,APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:45,09h 45m,INR 623,25 Seats available,4.0,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
207,APSRTC - 4792,INDRA(A.C. Seater),21:02,05:10,08h 08m,INR 688,33 Seats available,"3.8
92",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
208,APSRTC - 4822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:15,08h 00m,INR 569,20 Seats available,"4.0
44",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
209,APSRTC - 4893,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:20,08h 05m,INR 569,30 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
210,APSRTC - 23533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:10,06h 50m,INR 569,34 Seats available,"3.7
42",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
211,APSRTC - 2552,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04:40,06h 50m,INR 569,28 Seats available,"3.4
26",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
212,APSRTC - 4971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:55,07h 55m,INR 574,28 Seats available,"4.6
39",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
213,APSRTC - 4790,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05:20,07h 20m,INR 874,37 Seats available,"4.1
96",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
214,APSRTC - 4995,INDRA(A.C. Seater),22:15,05:40,07h 25m,INR 694,27 Seats available,"4.1
72",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
215,APSRTC - 2558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,05:10,06h 50m,INR 569,32 Seats available,"2.8
24",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
216,NueGo,Electric A/C Seater (2+2),22:05,06:27,08h 22m,499,17 Seats available,"4.2
403",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
217,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:15,06:20,08h 05m,INR 560,20 Seats available,"4.3
27",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
218,LVP Travels,A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,INR 570,24 Seats available,"4.3
220",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
219,Nani Svkdt Travels,A/C Sleeper (2+1),22:16,05:45,07h 29m,824,14 Seats available,"4.2
56",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
220,BSR Tours And Travels,VE A/C Sleeper (2+1),23:25,07:00,07h 35m,INR 880,13 Seats available,"4.6
55",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
221,APSRTC - 52593,Express(Non AC Seater),13:30,18:30,05h 00m,INR 190,38 Seats available,"3.6
73",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
222,APSRTC - 52527,Express(Non AC Seater),14:00,18:30,04h 30m,INR 205,42 Seats available,"3.5
54",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
223,APSRTC - 52529,Express(Non AC Seater),15:00,19:30,04h 30m,INR 205,45 Seats available,"2.4
41",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
224,APSRTC - 52530,Express(Non AC Seater),16:15,20:45,04h 30m,INR 205,33 Seats available,"1.0
6",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
225,APSRTC - 52532,Express(Non AC Seater),17:30,22:00,04h 30m,INR 205,39 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
226,APSRTC - 52533,Express(Non AC Seater),18:45,23:30,04h 45m,INR 205,43 Seats available,"3.6
39",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
227,APSRTC - 6160,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:59,04h 44m,INR 301,34 Seats available,"3.0
12",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
228,APSRTC - 6182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,00:45,05h 00m,INR 301,31 Seats available,"1.7
5",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
229,APSRTC - 52535,Express(Non AC Seater),20:30,00:30,04h 00m,INR 205,45 Seats available,"4.4
34",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
230,APSRTC - 6112,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:00,04h 00m,INR 301,32 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
231,APSRTC - 6129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,INR 301,31 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
232,APSRTC - 52596,Express(Non AC Seater),22:30,03:30,05h 00m,INR 205,43 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
233,APSRTC - 52542,Express(Non AC Seater),23:00,04:00,05h 00m,INR 190,38 Seats available,"4.1
139",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
234,APSRTC - 52537,Express(Non AC Seater),23:05,04:00,04h 55m,INR 205,34 Seats available,"4.1
50",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
235,APSRTC - 56083,INDRA(A.C. Seater),23:15,02:45,03h 30m,INR 367,28 Seats available,"4.4
18",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
236,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,INR 399,23 Seats available,"4.3
6",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
237,Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,INR 349,27 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
238,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,INR 499,20 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
239,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,INR 500,38 Seats available,"4.5
6",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
240,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:30,02:05,05h 35m,INR 399,31 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
241,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,18:45,03h 45m,INR 226,18 Seats available,"3.5
106",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
242,APSRTC - 5769,Express(Non AC Seater),17:30,20:45,03h 15m,INR 157,12 Seats available,"3.3
112",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
243,APSRTC - 47135,Express(Non AC Seater),20:15,23:15,03h 00m,INR 143,34 Seats available,"3.1
146",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
244,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,INR 399,30 Seats available,"4.9
10",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
245,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,INR 399,35 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
246,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,INR 399,27 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
247,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:00,06h 20m,INR 399,40 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
248,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,02:00,05h 20m,INR 350,39 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
249,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,01:10,04h 10m,INR 399,22 Seats available,2.9,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
250,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,01:30,04h 00m,INR 350,30 Seats available,"2.2
6",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
251,Sai Balaji Travels,A/C Sleeper (2+1),19:00,23:45,04h 45m,INR 3500,28 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
252,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,INR 500,25 Seats available,"3.1
11",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
253,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,02:00,06h 15m,INR 650,23 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
254,APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:34,03h 34m,INR 302,31 Seats available,"4.0
56",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
255,APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,18:34,03h 34m,INR 302,30 Seats available,"3.8
82",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
256,APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,INR 313,34 Seats available,"2.9
85",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
257,APSRTC - 36005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:04,03h 34m,INR 302,34 Seats available,"4.2
55",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
258,,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
259,,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
260,,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
261,,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
262,,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
263,,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
264,APSRTC - 24025,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,18:25,04h 55m,INR 328,35 Seats available,"4.1
16",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
265,APSRTC - 9322,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,18:30,04h 00m,INR 344,30 Seats available,"2.5
13",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
266,APSRTC - 27069,METRO LUXURY A/C,14:30,18:45,04h 15m,INR 467,25 Seats available,"3.9
112",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
267,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
268,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
269,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
270,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
271,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
272,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
273,,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
274,APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,INR 470,30 Seats available,"2.5
25",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
275,APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:30,06h 15m,INR 469,31 Seats available,"4.3
25",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
276,APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,INR 470,34 Seats available,"4.2
30",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
277,APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:15,05h 30m,INR 502,32 Seats available,"4.2
42",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
278,,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
279,,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
280,,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
281,,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
282,,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
283,,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
284,APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,18:40,05h 40m,INR 353,34 Seats available,"3.6
29",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
285,APSRTC - 6006,INDRA(A.C. Seater),13:15,18:15,05h 00m,INR 422,32 Seats available,"3.8
30",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
286,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,19:30,05h 15m,INR 524,39 Seats available,"3.6
58",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
287,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
288,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
289,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
290,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
291,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
292,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
293,,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
294,APSRTC - 6290,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,18:15,04h 35m,INR 377,34 Seats available,"3.6
22",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
295,APSRTC - 6620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:35,18:35,04h 00m,INR 345,34 Seats available,"1.4
10",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
296,APSRTC - 6470,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,18:20,03h 35m,INR 345,33 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
297,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
298,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
299,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
300,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
301,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
302,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
303,,,,,,,,,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
304,APSRTC - 52501,Express(Non AC Seater),13:15,17:45,04h 30m,INR 205,44 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
305,APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,INR 190,33 Seats available,"3.8
48",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
306,APSRTC - 6180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:30,03h 45m,INR 301,33 Seats available,"2.3
18",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
307,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
308,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
309,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
310,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
311,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
312,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
313,,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
314,APSRTC - 3454,INDRA(A.C. Seater),13:00,17:45,04h 45m,INR 377,35 Seats available,"3.7
35",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
315,APSRTC - 3094,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:15,18:15,05h 00m,INR 328,35 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
